participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.pair_id,participant.group_id_db,participant.group_id_in_subsession,participant.id_in_group,participant.partner_code,participant.partner_id_in_group,participant.partner_role,participant.partner_capable,participant.partner_helpful,participant.partner_understood,participant.partner_adapted,participant.collaboration_improved,participant.partner_comment,participant.partner_human_vs_ai,participant.partner_human_vs_ai_why,participant.ai_familiarity,participant.ai_usage_frequency,participant.ai_used_for_task,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.basket_set,session.config.director_view,session.config.prolific_return_url,session.config.real_world_currency_per_point,onboarding.1.player.id_in_group,onboarding.1.player.role,onboarding.1.player.payoff,onboarding.1.player.prolific_participant_id,onboarding.1.player.experiment_start_time,onboarding.1.player.device_type,onboarding.1.player.user_agent,onboarding.1.player.screen_width,onboarding.1.player.screen_height,onboarding.1.player.is_mobile_detected,onboarding.1.player.attention_q1,onboarding.1.player.attention_q2,onboarding.1.player.attention_q3,onboarding.1.player.comprehension_check,onboarding.1.group.id_in_subsession,onboarding.1.subsession.round_number,referential_task.1.player.id_in_group,referential_task.1.player.role,referential_task.1.player.payoff,referential_task.1.player.prolific_participant_id,referential_task.1.player.experiment_start_time,referential_task.1.player.experiment_end_time,referential_task.1.player.player_role,referential_task.1.player.grid_messages,referential_task.1.player.chat_transcript,referential_task.1.player.selected_sequence,referential_task.1.player.task_completed,referential_task.1.player.sequence_accuracy,referential_task.1.player.completion_time,referential_task.1.player.left_waiting_room,referential_task.1.player.waiting_room_exit_reason,referential_task.1.player.prolific_exit_clicked,referential_task.1.player.attention_q1,referential_task.1.player.attention_q2,referential_task.1.player.attention_q3,referential_task.1.player.attention_round_q,referential_task.1.player.comprehension_check,referential_task.1.player.partner_capable,referential_task.1.player.partner_helpful,referential_task.1.player.partner_understood,referential_task.1.player.partner_adapted,referential_task.1.player.collaboration_improved,referential_task.1.player.partner_comment,referential_task.1.player.partner_human_vs_ai,referential_task.1.player.partner_human_vs_ai_why,referential_task.1.player.ai_familiarity,referential_task.1.player.ai_usage_frequency,referential_task.1.player.ai_used_for_task,referential_task.1.group.id_in_subsession,referential_task.1.group.shared_grid,referential_task.1.group.target_baskets,referential_task.1.group.matcher_sequence,referential_task.1.subsession.round_number,referential_task.2.player.id_in_group,referential_task.2.player.role,referential_task.2.player.payoff,referential_task.2.player.prolific_participant_id,referential_task.2.player.experiment_start_time,referential_task.2.player.experiment_end_time,referential_task.2.player.player_role,referential_task.2.player.grid_messages,referential_task.2.player.chat_transcript,referential_task.2.player.selected_sequence,referential_task.2.player.task_completed,referential_task.2.player.sequence_accuracy,referential_task.2.player.completion_time,referential_task.2.player.left_waiting_room,referential_task.2.player.waiting_room_exit_reason,referential_task.2.player.prolific_exit_clicked,referential_task.2.player.attention_q1,referential_task.2.player.attention_q2,referential_task.2.player.attention_q3,referential_task.2.player.attention_round_q,referential_task.2.player.comprehension_check,referential_task.2.player.partner_capable,referential_task.2.player.partner_helpful,referential_task.2.player.partner_understood,referential_task.2.player.partner_adapted,referential_task.2.player.collaboration_improved,referential_task.2.player.partner_comment,referential_task.2.player.partner_human_vs_ai,referential_task.2.player.partner_human_vs_ai_why,referential_task.2.player.ai_familiarity,referential_task.2.player.ai_usage_frequency,referential_task.2.player.ai_used_for_task,referential_task.2.group.id_in_subsession,referential_task.2.group.shared_grid,referential_task.2.group.target_baskets,referential_task.2.group.matcher_sequence,referential_task.2.subsession.round_number,referential_task.3.player.id_in_group,referential_task.3.player.role,referential_task.3.player.payoff,referential_task.3.player.prolific_participant_id,referential_task.3.player.experiment_start_time,referential_task.3.player.experiment_end_time,referential_task.3.player.player_role,referential_task.3.player.grid_messages,referential_task.3.player.chat_transcript,referential_task.3.player.selected_sequence,referential_task.3.player.task_completed,referential_task.3.player.sequence_accuracy,referential_task.3.player.completion_time,referential_task.3.player.left_waiting_room,referential_task.3.player.waiting_room_exit_reason,referential_task.3.player.prolific_exit_clicked,referential_task.3.player.attention_q1,referential_task.3.player.attention_q2,referential_task.3.player.attention_q3,referential_task.3.player.attention_round_q,referential_task.3.player.comprehension_check,referential_task.3.player.partner_capable,referential_task.3.player.partner_helpful,referential_task.3.player.partner_understood,referential_task.3.player.partner_adapted,referential_task.3.player.collaboration_improved,referential_task.3.player.partner_comment,referential_task.3.player.partner_human_vs_ai,referential_task.3.player.partner_human_vs_ai_why,referential_task.3.player.ai_familiarity,referential_task.3.player.ai_usage_frequency,referential_task.3.player.ai_used_for_task,referential_task.3.group.id_in_subsession,referential_task.3.group.shared_grid,referential_task.3.group.target_baskets,referential_task.3.group.matcher_sequence,referential_task.3.subsession.round_number,referential_task.4.player.id_in_group,referential_task.4.player.role,referential_task.4.player.payoff,referential_task.4.player.prolific_participant_id,referential_task.4.player.experiment_start_time,referential_task.4.player.experiment_end_time,referential_task.4.player.player_role,referential_task.4.player.grid_messages,referential_task.4.player.chat_transcript,referential_task.4.player.selected_sequence,referential_task.4.player.task_completed,referential_task.4.player.sequence_accuracy,referential_task.4.player.completion_time,referential_task.4.player.left_waiting_room,referential_task.4.player.waiting_room_exit_reason,referential_task.4.player.prolific_exit_clicked,referential_task.4.player.attention_q1,referential_task.4.player.attention_q2,referential_task.4.player.attention_q3,referential_task.4.player.attention_round_q,referential_task.4.player.comprehension_check,referential_task.4.player.partner_capable,referential_task.4.player.partner_helpful,referential_task.4.player.partner_understood,referential_task.4.player.partner_adapted,referential_task.4.player.collaboration_improved,referential_task.4.player.partner_comment,referential_task.4.player.partner_human_vs_ai,referential_task.4.player.partner_human_vs_ai_why,referential_task.4.player.ai_familiarity,referential_task.4.player.ai_usage_frequency,referential_task.4.player.ai_used_for_task,referential_task.4.group.id_in_subsession,referential_task.4.group.shared_grid,referential_task.4.group.target_baskets,referential_task.4.group.matcher_sequence,referential_task.4.subsession.round_number
1,gg2hg06a,,0,32,53,referential_task,DraggableGridPage,2025-11-18 20:40:56.299272,1,,,0.0,svm03o6d_d2kpk787_gg2hg06a,26,4,1,d2kpk787,2,director,,,,,,,,,,,,svm03o6d,,,,,1,referential_task_set2,0.0,2,grid,,1.0,1,,0.0,asdfasdf,2025-11-18T15:41:00.083336,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",3832,1920,0,,,,b,1,1,1,,0.0,,2025-11-18T15:41:12.970673,,matcher,[],,"[{""position"": 1, ""image"": ""images/015.png"", ""originalPosition"": ""13""}, {""position"": 2, ""image"": ""images/005.png"", ""originalPosition"": ""extra_2""}, {""position"": 3, ""image"": ""images/034.png"", ""originalPosition"": ""extra_4""}, {""position"": 4, ""image"": ""images/003.png"", ""originalPosition"": ""extra_3""}, {""position"": 5, ""image"": ""images/052.png"", ""originalPosition"": ""11""}, {""position"": 6, ""image"": ""images/017.png"", ""originalPosition"": ""34""}, {""position"": 7, ""image"": ""images/039.png"", ""originalPosition"": ""extra_5""}, {""position"": 8, ""image"": ""images/057.png"", ""originalPosition"": ""extra_0""}, {""position"": 9, ""image"": ""images/069.png"", ""originalPosition"": ""extra_1""}, {""position"": 10, ""image"": ""images/019.png"", ""originalPosition"": ""32""}, {""position"": 11, ""image"": ""images/033.png"", ""originalPosition"": ""22""}, {""position"": 12, ""image"": ""images/022.png"", ""originalPosition"": ""21""}]",1,8.333333333333332,,,,,,,,A,,,,,,,,,,,,,2,"[{""position"": ""11"", ""row"": 1, ""col"": 1, ""image"": ""images/052.png"", ""basket_id"": 1}, {""position"": ""12"", ""row"": 1, ""col"": 2, ""image"": ""images/001.png"", ""basket_id"": 2}, {""position"": ""13"", ""row"": 1, ""col"": 3, ""image"": ""images/015.png"", ""basket_id"": 3}, {""position"": ""14"", ""row"": 1, ""col"": 4, ""image"": ""images/009.png"", ""basket_id"": 4}, {""position"": ""21"", ""row"": 2, ""col"": 1, ""image"": ""images/022.png"", ""basket_id"": 5}, {""position"": ""22"", ""row"": 2, ""col"": 2, ""image"": ""images/033.png"", ""basket_id"": 6}, {""position"": ""23"", ""row"": 2, ""col"": 3, ""image"": ""images/012.png"", ""basket_id"": 7}, {""position"": ""24"", ""row"": 2, ""col"": 4, ""image"": ""images/040.png"", ""basket_id"": 8}, {""position"": ""31"", ""row"": 3, ""col"": 1, ""image"": ""images/037.png"", ""basket_id"": 9}, {""position"": ""32"", ""row"": 3, ""col"": 2, ""image"": ""images/019.png"", ""basket_id"": 10}, {""position"": ""33"", ""row"": 3, ""col"": 3, ""image"": ""images/065.png"", ""basket_id"": 11}, {""position"": ""34"", ""row"": 3, ""col"": 4, ""image"": ""images/017.png"", ""basket_id"": 12}]",[],"[{""position"": 1, ""image"": ""images/015.png"", ""originalPosition"": ""13""}, {""position"": 2, ""image"": ""images/005.png"", ""originalPosition"": ""extra_2""}, {""position"": 3, ""image"": ""images/034.png"", ""originalPosition"": ""extra_4""}, {""position"": 4, ""image"": ""images/003.png"", ""originalPosition"": ""extra_3""}, {""position"": 5, ""image"": ""images/052.png"", ""originalPosition"": ""11""}, {""position"": 6, ""image"": ""images/017.png"", ""originalPosition"": ""34""}, {""position"": 7, ""image"": ""images/039.png"", ""originalPosition"": ""extra_5""}, {""position"": 8, ""image"": ""images/057.png"", ""originalPosition"": ""extra_0""}, {""position"": 9, ""image"": ""images/069.png"", ""originalPosition"": ""extra_1""}, {""position"": 10, ""image"": ""images/019.png"", ""originalPosition"": ""32""}, {""position"": 11, ""image"": ""images/033.png"", ""originalPosition"": ""22""}, {""position"": 12, ""image"": ""images/022.png"", ""originalPosition"": ""21""}]",1,1,,0.0,,2025-11-18T15:41:44.435963,,matcher,[],,"[{""position"": 1, ""image"": ""images/022.png"", ""originalPosition"": ""34""}, {""position"": 2, ""image"": ""images/005.png"", ""originalPosition"": ""extra_2""}, {""position"": 3, ""image"": ""images/052.png"", ""originalPosition"": ""22""}, {""position"": 4, ""image"": ""images/009.png"", ""originalPosition"": ""23""}, {""position"": 5, ""image"": ""images/015.png"", ""originalPosition"": ""32""}, {""position"": 6, ""image"": ""images/037.png"", ""originalPosition"": ""13""}, {""position"": 7, ""image"": ""images/034.png"", ""originalPosition"": ""extra_1""}, {""position"": 8, ""image"": ""images/040.png"", ""originalPosition"": ""14""}, {""position"": 9, ""image"": ""images/012.png"", ""originalPosition"": ""33""}, {""position"": 10, ""image"": ""images/069.png"", ""originalPosition"": ""extra_4""}, {""position"": 11, ""image"": ""images/017.png"", ""originalPosition"": ""24""}, {""position"": 12, ""image"": ""images/057.png"", ""originalPosition"": ""extra_0""}]",1,0.0,,,,,,,,C,,,,,,,,,,,,,3,"[{""position"": ""11"", ""row"": 1, ""col"": 1, ""image"": ""images/033.png"", ""basket_id"": 1}, {""position"": ""12"", ""row"": 1, ""col"": 2, ""image"": ""images/019.png"", ""basket_id"": 2}, {""position"": ""13"", ""row"": 1, ""col"": 3, ""image"": ""images/037.png"", ""basket_id"": 3}, {""position"": ""14"", ""row"": 1, ""col"": 4, ""image"": ""images/040.png"", ""basket_id"": 4}, {""position"": ""21"", ""row"": 2, ""col"": 1, ""image"": ""images/065.png"", ""basket_id"": 5}, {""position"": ""22"", ""row"": 2, ""col"": 2, ""image"": ""images/052.png"", ""basket_id"": 6}, {""position"": ""23"", ""row"": 2, ""col"": 3, ""image"": ""images/009.png"", ""basket_id"": 7}, {""position"": ""24"", ""row"": 2, ""col"": 4, ""image"": ""images/017.png"", ""basket_id"": 8}, {""position"": ""31"", ""row"": 3, ""col"": 1, ""image"": ""images/001.png"", ""basket_id"": 9}, {""position"": ""32"", ""row"": 3, ""col"": 2, ""image"": ""images/015.png"", ""basket_id"": 10}, {""position"": ""33"", ""row"": 3, ""col"": 3, ""image"": ""images/012.png"", ""basket_id"": 11}, {""position"": ""34"", ""row"": 3, ""col"": 4, ""image"": ""images/022.png"", ""basket_id"": 12}]",[],"[{""position"": 1, ""image"": ""images/022.png"", ""originalPosition"": ""34""}, {""position"": 2, ""image"": ""images/005.png"", ""originalPosition"": ""extra_2""}, {""position"": 3, ""image"": ""images/052.png"", ""originalPosition"": ""22""}, {""position"": 4, ""image"": ""images/009.png"", ""originalPosition"": ""23""}, {""position"": 5, ""image"": ""images/015.png"", ""originalPosition"": ""32""}, {""position"": 6, ""image"": ""images/037.png"", ""originalPosition"": ""13""}, {""position"": 7, ""image"": ""images/034.png"", ""originalPosition"": ""extra_1""}, {""position"": 8, ""image"": ""images/040.png"", ""originalPosition"": ""14""}, {""position"": 9, ""image"": ""images/012.png"", ""originalPosition"": ""33""}, {""position"": 10, ""image"": ""images/069.png"", ""originalPosition"": ""extra_4""}, {""position"": 11, ""image"": ""images/017.png"", ""originalPosition"": ""24""}, {""position"": 12, ""image"": ""images/057.png"", ""originalPosition"": ""extra_0""}]",2,1,,0.0,,2025-11-18T15:41:59.482131,,matcher,[],,[],0,,,,,,,,,,,,,,,,,,,,,,4,"[{""position"": ""11"", ""row"": 1, ""col"": 1, ""image"": ""images/012.png"", ""basket_id"": 1}, {""position"": ""12"", ""row"": 1, ""col"": 2, ""image"": ""images/017.png"", ""basket_id"": 2}, {""position"": ""13"", ""row"": 1, ""col"": 3, ""image"": ""images/022.png"", ""basket_id"": 3}, {""position"": ""14"", ""row"": 1, ""col"": 4, ""image"": ""images/033.png"", ""basket_id"": 4}, {""position"": ""21"", ""row"": 2, ""col"": 1, ""image"": ""images/019.png"", ""basket_id"": 5}, {""position"": ""22"", ""row"": 2, ""col"": 2, ""image"": ""images/040.png"", ""basket_id"": 6}, {""position"": ""23"", ""row"": 2, ""col"": 3, ""image"": ""images/009.png"", ""basket_id"": 7}, {""position"": ""24"", ""row"": 2, ""col"": 4, ""image"": ""images/037.png"", ""basket_id"": 8}, {""position"": ""31"", ""row"": 3, ""col"": 1, ""image"": ""images/052.png"", ""basket_id"": 9}, {""position"": ""32"", ""row"": 3, ""col"": 2, ""image"": ""images/001.png"", ""basket_id"": 10}, {""position"": ""33"", ""row"": 3, ""col"": 3, ""image"": ""images/015.png"", ""basket_id"": 11}, {""position"": ""34"", ""row"": 3, ""col"": 4, ""image"": ""images/065.png"", ""basket_id"": 12}]",[],[],3,1,,0.0,,,,,[],,[],0,,,,,,,,,,,,,,,,,,,,,,4,[],[],[],4
2,d2kpk787,,0,32,53,referential_task,DraggableGridPage,2025-11-18 20:40:57.393894,1,,,0.0,svm03o6d_d2kpk787_gg2hg06a,26,4,2,gg2hg06a,1,matcher,,,,,,,,,,,,svm03o6d,,,,,1,referential_task_set2,0.0,2,grid,,1.0,2,,0.0,asdfasd,2025-11-18T15:40:58.721069,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",3832,1920,0,,,,b,1,1,2,,0.0,,2025-11-18T15:41:12.970673,,director,[],,[],0,,,,,,,,,A,,,,,,,,,,,,,2,"[{""position"": ""11"", ""row"": 1, ""col"": 1, ""image"": ""images/052.png"", ""basket_id"": 1}, {""position"": ""12"", ""row"": 1, ""col"": 2, ""image"": ""images/001.png"", ""basket_id"": 2}, {""position"": ""13"", ""row"": 1, ""col"": 3, ""image"": ""images/015.png"", ""basket_id"": 3}, {""position"": ""14"", ""row"": 1, ""col"": 4, ""image"": ""images/009.png"", ""basket_id"": 4}, {""position"": ""21"", ""row"": 2, ""col"": 1, ""image"": ""images/022.png"", ""basket_id"": 5}, {""position"": ""22"", ""row"": 2, ""col"": 2, ""image"": ""images/033.png"", ""basket_id"": 6}, {""position"": ""23"", ""row"": 2, ""col"": 3, ""image"": ""images/012.png"", ""basket_id"": 7}, {""position"": ""24"", ""row"": 2, ""col"": 4, ""image"": ""images/040.png"", ""basket_id"": 8}, {""position"": ""31"", ""row"": 3, ""col"": 1, ""image"": ""images/037.png"", ""basket_id"": 9}, {""position"": ""32"", ""row"": 3, ""col"": 2, ""image"": ""images/019.png"", ""basket_id"": 10}, {""position"": ""33"", ""row"": 3, ""col"": 3, ""image"": ""images/065.png"", ""basket_id"": 11}, {""position"": ""34"", ""row"": 3, ""col"": 4, ""image"": ""images/017.png"", ""basket_id"": 12}]",[],"[{""position"": 1, ""image"": ""images/015.png"", ""originalPosition"": ""13""}, {""position"": 2, ""image"": ""images/005.png"", ""originalPosition"": ""extra_2""}, {""position"": 3, ""image"": ""images/034.png"", ""originalPosition"": ""extra_4""}, {""position"": 4, ""image"": ""images/003.png"", ""originalPosition"": ""extra_3""}, {""position"": 5, ""image"": ""images/052.png"", ""originalPosition"": ""11""}, {""position"": 6, ""image"": ""images/017.png"", ""originalPosition"": ""34""}, {""position"": 7, ""image"": ""images/039.png"", ""originalPosition"": ""extra_5""}, {""position"": 8, ""image"": ""images/057.png"", ""originalPosition"": ""extra_0""}, {""position"": 9, ""image"": ""images/069.png"", ""originalPosition"": ""extra_1""}, {""position"": 10, ""image"": ""images/019.png"", ""originalPosition"": ""32""}, {""position"": 11, ""image"": ""images/033.png"", ""originalPosition"": ""22""}, {""position"": 12, ""image"": ""images/022.png"", ""originalPosition"": ""21""}]",1,2,,0.0,,2025-11-18T15:41:44.435963,,director,[],,[],0,,,,,,,,,C,,,,,,,,,,,,,3,"[{""position"": ""11"", ""row"": 1, ""col"": 1, ""image"": ""images/033.png"", ""basket_id"": 1}, {""position"": ""12"", ""row"": 1, ""col"": 2, ""image"": ""images/019.png"", ""basket_id"": 2}, {""position"": ""13"", ""row"": 1, ""col"": 3, ""image"": ""images/037.png"", ""basket_id"": 3}, {""position"": ""14"", ""row"": 1, ""col"": 4, ""image"": ""images/040.png"", ""basket_id"": 4}, {""position"": ""21"", ""row"": 2, ""col"": 1, ""image"": ""images/065.png"", ""basket_id"": 5}, {""position"": ""22"", ""row"": 2, ""col"": 2, ""image"": ""images/052.png"", ""basket_id"": 6}, {""position"": ""23"", ""row"": 2, ""col"": 3, ""image"": ""images/009.png"", ""basket_id"": 7}, {""position"": ""24"", ""row"": 2, ""col"": 4, ""image"": ""images/017.png"", ""basket_id"": 8}, {""position"": ""31"", ""row"": 3, ""col"": 1, ""image"": ""images/001.png"", ""basket_id"": 9}, {""position"": ""32"", ""row"": 3, ""col"": 2, ""image"": ""images/015.png"", ""basket_id"": 10}, {""position"": ""33"", ""row"": 3, ""col"": 3, ""image"": ""images/012.png"", ""basket_id"": 11}, {""position"": ""34"", ""row"": 3, ""col"": 4, ""image"": ""images/022.png"", ""basket_id"": 12}]",[],"[{""position"": 1, ""image"": ""images/022.png"", ""originalPosition"": ""34""}, {""position"": 2, ""image"": ""images/005.png"", ""originalPosition"": ""extra_2""}, {""position"": 3, ""image"": ""images/052.png"", ""originalPosition"": ""22""}, {""position"": 4, ""image"": ""images/009.png"", ""originalPosition"": ""23""}, {""position"": 5, ""image"": ""images/015.png"", ""originalPosition"": ""32""}, {""position"": 6, ""image"": ""images/037.png"", ""originalPosition"": ""13""}, {""position"": 7, ""image"": ""images/034.png"", ""originalPosition"": ""extra_1""}, {""position"": 8, ""image"": ""images/040.png"", ""originalPosition"": ""14""}, {""position"": 9, ""image"": ""images/012.png"", ""originalPosition"": ""33""}, {""position"": 10, ""image"": ""images/069.png"", ""originalPosition"": ""extra_4""}, {""position"": 11, ""image"": ""images/017.png"", ""originalPosition"": ""24""}, {""position"": 12, ""image"": ""images/057.png"", ""originalPosition"": ""extra_0""}]",2,2,,0.0,,2025-11-18T15:41:59.482131,,director,[],,[],0,,,,,,,,,,,,,,,,,,,,,,4,"[{""position"": ""11"", ""row"": 1, ""col"": 1, ""image"": ""images/012.png"", ""basket_id"": 1}, {""position"": ""12"", ""row"": 1, ""col"": 2, ""image"": ""images/017.png"", ""basket_id"": 2}, {""position"": ""13"", ""row"": 1, ""col"": 3, ""image"": ""images/022.png"", ""basket_id"": 3}, {""position"": ""14"", ""row"": 1, ""col"": 4, ""image"": ""images/033.png"", ""basket_id"": 4}, {""position"": ""21"", ""row"": 2, ""col"": 1, ""image"": ""images/019.png"", ""basket_id"": 5}, {""position"": ""22"", ""row"": 2, ""col"": 2, ""image"": ""images/040.png"", ""basket_id"": 6}, {""position"": ""23"", ""row"": 2, ""col"": 3, ""image"": ""images/009.png"", ""basket_id"": 7}, {""position"": ""24"", ""row"": 2, ""col"": 4, ""image"": ""images/037.png"", ""basket_id"": 8}, {""position"": ""31"", ""row"": 3, ""col"": 1, ""image"": ""images/052.png"", ""basket_id"": 9}, {""position"": ""32"", ""row"": 3, ""col"": 2, ""image"": ""images/001.png"", ""basket_id"": 10}, {""position"": ""33"", ""row"": 3, ""col"": 3, ""image"": ""images/015.png"", ""basket_id"": 11}, {""position"": ""34"", ""row"": 3, ""col"": 4, ""image"": ""images/065.png"", ""basket_id"": 12}]",[],[],3,2,,0.0,,,,,[],,[],0,,,,,,,,,,,,,,,,,,,,,,4,[],[],[],4
